id,category,code,codigo_del_atc_version_2019,description,percent,principio_activo_atc,principio_activo_reportado_por_el_ms
8030,Medicamentos,3563902000901,V03AN01,"OXIGENO MEDICINAL, GAS PARA INHALACIÓN",2,OXÍGENO,OXIGENO
8031,Medicamentos,3563902000901,V03AN01,"OXÍGENO MEDICINAL, GAS PARA INHALACIÓN",2,OXÍGENO,OXIGENO
8032,Medicamentos,3563701010105,R01AA05,"OXIMETAZOLINA CLOHIDRATO, SOLUCIÓN NASAL 0.025%",2,OXIMETAZOLINA,OXIMETAZOLINA CLORHIDRATO
8033,Medicamentos,3563701010105,R01AA05,OXIMETAZOLINA CLORHIDRATO 0.05%,2,OXIMETAZOLINA,OXIMETAZOLINA CLORHIDRATO
8034,Medicamentos,3563701010105,R01AA05,OXIMETAZOLINA CLORHIDRATO AL 0.05%,2,OXIMETAZOLINA,OXIMETAZOLINA CLORHIDRATO
8035,Medicamentos,3563701010105,R01AA05,"OXIMETAZOLINA CLORHIDRATO ALCAMES, SOLUCIÓN OFTÁLMICA 0.025%",2,OXIMETAZOLINA,OXIMETAZOLINA CLORHIDRATO
8036,Medicamentos,3563701010105,R01AA05,OXIMETAZOLINA CLORHIDRATO LA SANTE 0.025%,2,OXIMETAZOLINA,OXIMETAZOLINA CLORHIDRATO
8037,Medicamentos,3563701010105,R01AA05,"OXIMETAZOLINA CLORHIDRATO, FRASCO GOTERO PARA USO NASAL AL 0.025%",2,OXIMETAZOLINA,OXIMETAZOLINA CLORHIDRATO
8038,Medicamentos,3563701010105,R01AA05,"OXIMETAZOLINA CLORHIDRATO, SOLUCIÓN AL 0.025%",2,OXIMETAZOLINA,OXIMETAZOLINA CLORHIDRATO
8039,Medicamentos,3563701010105,R01AA05,"OXIMETAZOLINA CLORHIDRATO, SOLUCIÓN NASAL 0.025% (0.25MG/ML)",2,OXIMETAZOLINA,OXIMETAZOLINA CLORHIDRATO
8040,Medicamentos,3563701010105,R01AA05,"OXIMETAZOLINA CLORHIDRATO, SOLUCIÓN NASAL 0.05%",2,OXIMETAZOLINA,OXIMETAZOLINA CLORHIDRATO
8041,Medicamentos,3562114010105,A14AA05,OXIMETOLONA 50MG,2,OXIMETOLONA,OXIMETOLONA
8042,Medicamentos,3563703010313,R03AC13,OXIS TURBUHALER,2,FORMOTEROL,FUMARATO DE FORMOTEROL DIHIDRATO
8043,Medicamentos,3563703010313,R03AC13,OXIS TURBUHALER 9MCG/DOSIS,2,FORMOTEROL,FORMOTEROL FUMARATO DIHIDRATADO
8044,Medicamentos,3563101020202,H01BB02,OXITOCINA 5 U.I.,2,OXITOCINA,OXITOCINA SINTETICA
8045,Medicamentos,3563101020202,H01BB02,"OXITOCINA DE ORIGEN SINTÉTICO, SOLUCIÓN INYECTABLE 5 UNIDADES DE OXITOCINA FEU/ML",2,OXITOCINA,OXITOCINA
8046,Medicamentos,3563101020202,H01BB02,OXITOCINA SINTÉTICA 5UI/ML,2,OXITOCINA,OXITOCINA SINTETICA
8047,Medicamentos,3563101020202,H01BB02,"OXITOCINA, SOLUCIÓN INYECTABLE 5 U,I/ML",2,OXITOCINA,OXITOCINA SINTETICA
8048,Medicamentos,3562402010200,D02AB00,"OXIVIT- E, CREMA",2,PRODUCTOS DE ZINC,OXIDO DE ZINC
8049,Medicamentos,3562410010401,D10AE01,OXY 10 FORMULA TRANSPARENTE,2,PERÓXIDO DE BENZOILO,PEROXIDO DE BENZOILO
8050,Medicamentos,3562410010401,D10AE01,"OXY 10, FÓRMULA COLOR PIEL",2,PERÓXIDO DE BENZOILO,PEROXIDO DE BENZOILO
8051,Medicamentos,3563502010105,N02AA05,"OXYCONTIN, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 10MG",2,OXICODONA,OXICODONA CLORHIDRATO
8052,Medicamentos,3563502010105,N02AA05,"OXYCONTIN, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 20MG",2,OXICODONA,OXICODONA CLORHIDRATO
8053,Medicamentos,3563502010105,N02AA05,"OXYCONTIN, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 40MG",2,OXICODONA,OXICODONA CLORHIDRATO
8054,Medicamentos,3563502010105,N02AA05,"OXYRAPID INYECCIÓN, SOLUCIÓN INYECTABLE PARA INFUSIÓN 10MG/ML",2,OXICODONA,OXICODONA CLORHIDRATO
8055,Medicamentos,3562401010202,D01AC02,"OZ (MICONAZOL), CREMA 2%",2,MICONAZOL,MICONAZOL NITRATO
8056,Medicamentos,3563505020108,N05BA08,PACIFEN 6MG,2,BROMAZEPAM,BROMAZEPAM
8057,Medicamentos,3563505020108,N05BA08,"PACIFEN, COMPRIMIDOS 3MG",2,BROMAZEPAM,BROMAZEPAM
8058,Medicamentos,3563301030401,L01CD01,"PACLITAXEL (CONCENTRADO PARA INFUSIÓN), SOLUCIÓN INYECTABLE 6MG/ML",2,PACLITAXEL,PACLITAXEL
8059,Medicamentos,3563301030401,L01CD01,PACLITAXEL 6MG/ML,2,PACLITAXEL,PACLITAXEL
8060,Medicamentos,3563301030401,L01CD01,"PACLITAXEL PISA, SOLUCIÓN INYECTABLE 30MG/5ML",2,PACLITAXEL,PACLITAXEL
8061,Medicamentos,3563301030401,L01CD01,"PACLITAXEL, CONCENTRADO PARA INFUSIÓN 6MG/ML",2,PACLITAXEL,PACLITAXEL
8062,Medicamentos,3563301030401,L01CD01,"PACLITAXEL, INYECCIÓN 30MG/5ML",2,PACLITAXEL,PACLITAXEL
8063,Medicamentos,3563301030401,L01CD01,"PACLITAXEL, INYECCIÓN 6MG/ML",2,PACLITAXEL,PACLITAXEL
8064,Medicamentos,3563301030401,L01CD01,"PACLITAXEL, SOLUCIÓN CONCENTRADA PARA INFUSIÓN 6MG/ML",2,PACLITAXEL,PACLITAXEL
8065,Medicamentos,3563301030401,L01CD01,"PACLITAXEL, SOLUCIÓN INYECTABLE (CONCENTRADO PARA INFUSIÓN INTRAVENOSA) 6MG/ML",2,PACLITAXEL,PACLITAXEL
8066,Medicamentos,3563301030401,L01CD01,"PACLITAXEL, SOLUCIÓN INYECTABLE (CONCENTRADO PARA INFUSIÓN) (AMPOLLA 5ML) 30G",2,PACLITAXEL,PACLITAXEL
8067,Medicamentos,3563301030401,L01CD01,"PACLITAXEL, SOLUCIÓN INYECTABLE (CONCENTRADO) 6MG/ML",2,PACLITAXEL,PACLITAXEL
8068,Medicamentos,3563301030401,L01CD01,"PACLITAXEL, SOLUCIÓN INYECTABLE 300MG",2,PACLITAXEL,PACLITAXEL
8069,Medicamentos,3563301030401,L01CD01,"PACLITAXEL, SOLUCIÓN INYECTABLE 300MG/5ML",2,PACLITAXEL,PACLITAXEL
8070,Medicamentos,3563301030401,L01CD01,"PACLITAXEL, SOLUCIÓN INYECTABLE 30MG/5ML",2,PACLITAXEL,PACLITAXEL
8071,Medicamentos,3563301030401,L01CD01,"PACLITAXEL, SOLUCIÓN INYECTABLE 6MG/ML",2,PACLITAXEL,PACLITAXEL
8072,Medicamentos,3562111030301,A11CC01,"PAIDOVIT, SOLUCIÓN ORAL GOTAS",2,ERGOCALCIFEROL,"ERGOCALCIFEROL, RETINOL PALMITATO, ACIDO ASCORBICO"
8073,Medicamentos,3563502010906,N02AX06,"PALEXIS RETARD, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 100MG",2,TAPENTADOL,TAPENTADOL
8074,Medicamentos,3563502010906,N02AX06,"PALEXIS RETARD, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 150MG",2,TAPENTADOL,TAPENTADOL
8075,Medicamentos,3563502010906,N02AX06,"PALEXIS RETARD, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 200MG",2,TAPENTADOL,TAPENTADOL
8076,Medicamentos,3563502010906,N02AX06,"PALEXIS RETARD, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 250MG",2,TAPENTADOL,TAPENTADOL
8077,Medicamentos,3563502010906,N02AX06,"PALEXIS RETARD, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 25MG",2,TAPENTADOL,TAPENTADOL
8078,Medicamentos,3563502010906,N02AX06,"PALEXIS RETARD, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 50MG",2,TAPENTADOL,TAPENTADOL
8079,Medicamentos,3563502010906,N02AX06,"PALEXIS, COMPRIMIDOS RECUBIERTOS 100MG",2,TAPENTADOL,TAPENTADOL
8080,Medicamentos,3563502010906,N02AX06,"PALEXIS, COMPRIMIDOS RECUBIERTOS 50MG",2,TAPENTADOL,CLORHIDRATO DE TAPENTADOL
8081,Medicamentos,3563502010906,N02AX06,"PALEXIS, COMPRIMIDOS RECUBIERTOS 75MG",2,TAPENTADOL,TAPENTADOL
8082,Medicamentos,3562102020305,A02BC05,"PAMEZONE, CÁPSULAS CON MICROGRÁNULOS GASTRORRESISTENTES 20MG",2,ESOMEPRAZOL,ESOMEPRAZOL MAGNESICO TRIHIDRATADO
8083,Medicamentos,3562102020305,A02BC05,"PAMEZONE, CÁPSULAS CON MICROGRÁNULOS GASTRORRESISTENTES 40MG",2,ESOMEPRAZOL,ESOMEPRAZOL MAGNESICO TRIHIDRATADO
8084,Medicamentos,3563405010103,M05BA03,PAMIDRONATO DISÓDICO 90MG,2,ÁCIDO PAMIDRÓNICO,PAMIDRONATO DISODICO ANHIDRO
8085,Medicamentos,3563301020305,L01BC05,"PAMIGEN, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 1000MG",2,GEMCITABINA,GEMCITABINA CLORHIDRATO
8086,Medicamentos,3563301020305,L01BC05,"PAMIGEN, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 200MG",2,GEMCITABINA,GEMCITABINA
8087,Medicamentos,3562110020212,A10BB12,PANABUTOL 2 (GLIMEPIRIDA) 2MG,2,GLIMEPIRIDA,GLIMEPIRIDA
8088,Medicamentos,3562110020212,A10BB12,PANABUTOL 4( GLIMEPIRIDA) 4MG,2,GLIMEPIRIDA,GLIMEPIRIDA
8089,Medicamentos,3563502020301,N02BE01,PANADOL ARTICULACIONES,2,PARACETAMOL,PARACETAMOL
8090,Medicamentos,3563502020301,N02BE01,PANADOL BEBÉ,2,PARACETAMOL,ACETAMINOFÉN
8091,Medicamentos,3563701020153,R01BA53,PANADOL DÍA GRIPE,2,"FENILEFRINA, COMBINACIONES","FENILEFRINA CLORHIDRATO, PARACETAMOL, CAFEÍNA"
8092,Medicamentos,3563502020301,N02BE01,PANADOL EXTRA FUERTE 500MG,2,PARACETAMOL,ACETAMINOFÉN
8093,Medicamentos,3563502020301,N02BE01,PANADOL EXTRA FUERTE CON OPTIZORB,2,PARACETAMOL,PARACETAMOL
8094,Medicamentos,3563502020351,N02BE51,PANADOL GRIPE VAPOR & MENTOL,2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS","ACETAMINOFEN, FENILEFRINA CLORHIDRATO"
8095,Medicamentos,3563502020351,N02BE51,PANADOL MUJER,2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS","CAFEÍNA ANHIDRA, ACETAMINOFÉN FINO"
8096,Medicamentos,3563502020351,N02BE51,PANADOL MULTISINTOMAS,2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS","ACETAMINOFEN, CLORFENIRAMINA MALEATO, DEXTROMETORFANO BROMHIDRATO, FENILEFRINA CLORHIDRATO"
8097,Medicamentos,3563801060105,S01GA05,PANADOL MULTISÍNTOMAS GRIPE NO SUEÑO,2,FENILEFRINA,"FENILEFRINA CLORHIDRATO, PARACETAMOL"
8098,Medicamentos,3563801060105,S01GA05,PANADOL MULTISÍNTOMAS GRIPE NO SUEÑO,2,FENILEFRINA,"FENILEFRINA CLORHIDRATO, PARACETAMOL, CAFEÍNA"
8099,Medicamentos,3563502020301,N02BE01,PANADOL NIÑOS,2,PARACETAMOL,ACETAMINOFEN
8100,Medicamentos,3563502020301,N02BE01,PANADOL NIÑOS,2,PARACETAMOL,ACETAMINOFÉN
8101,Medicamentos,3563705010254,R06AB54,PANADOL NOCHE,2,"CLORFENAMINA, COMBINACIONES","CLORFENIRAMINA MALEATO, FENILEFRINA CLORHIDRATO, ACETAMINOFÉN"
8102,Medicamentos,3563705010152,R06AA52,PANADOL PM EXTRA FUERTE,2,"DIFENHIDRAMINA, COMBINACIONES","DIFENHIDRAMINA CLORHIDRATO, PARACETAMOL"
8103,Medicamentos,3563705010254,R06AB54,PANADOL SINUSITIS,2,"CLORFENAMINA, COMBINACIONES","CLORFENIRAMINA MALEATO, FENILEFRINA CLORHIDRATO, ACETAMINOFÉN"
8104,Medicamentos,3563502020351,N02BE51,PANADOL ULTRA,2,"PARACETAMOL, COMBINACIONES EXCLUYENDO PSICOLÉPTICOS","ACETAMINOFÉN , CAFEÍNA ANHIDRA"
8105,Medicamentos,3563502020301,N02BE01,"PANADOL, TABLETAS MASTICABLES 80MG",2,PARACETAMOL,
8106,Medicamentos,3563503000501,N03AE01,PANAZECLOX,2,CLONAZEPAM,CLONAZEPAM
8107,Medicamentos,3562109000102,A09AA02,"PANCREATINA, CÁPSULAS MICROESFERAS CON CUBIERTA ENTÉRICA (4.500 UNIDADES DE ACTIVIDAD LIPASA, 20.000 UNIDADES DE ACTIVIDAD AMILASA, 25.000 UNIDADES DE ACTIVIDAD PROTEASA)",2,"MULTIENZIMAS (LIPASA, PROTEASA, ENTRE OTRAS)","PANCREATINA, PANCREATINA PELLETS"
8108,Medicamentos,3563403010301,M03AC01,PANCURONIO BROMURO 2MG/ML,2,PANCURONIO,PANCURONIO BROMURO
8109,Medicamentos,3563403010301,M03AC01,PANCURONIO BROMURO 4MG/2ML,2,PANCURONIO,PANCURONIO BROMURO
8110,Medicamentos,3563403010301,M03AC01,"PANCURONIO BROMURO, SOLUCIÓN INYECTABLE ESTÉRIL 2MG/ML",2,PANCURONIO,PANCURONIO BROMURO
8111,Medicamentos,3562109000102,A09AA02,"PANKRENZYM (PANCREATINA), CÁPSULAS 10.000 UF EUR",2,"MULTIENZIMAS (LIPASA, PROTEASA, ENTRE OTRAS)",
8112,Medicamentos,3562109000302,A09AC02,"PANKREOFLAT N, TABLETAS RECUBIERTAS",2,MULTIENZIMAS Y PREPARACIONES ÁCIDAS,
8113,Medicamentos,3562102020302,A02BC02,PANTECTA,2,PANTOPRAZOL,PANTOPRAZOL
8114,Medicamentos,3562102020302,A02BC02,"PANTECTA I.V, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 40MG",2,PANTOPRAZOL,PANTOPRAZOL
8115,Medicamentos,3562102020302,A02BC02,"PANTECTA P, GRAGEAS GASTRORESISTENTES 20MG",2,PANTOPRAZOL,PANTOPRAZOL
8116,Medicamentos,3562102020302,A02BC02,"PANTECTA, GRAGEAS ENTÉRICAS 40MG",2,PANTOPRAZOL,PANTOPRAZOL
8117,Medicamentos,3562102020302,A02BC02,PANTO-DENK 20MG,2,PANTOPRAZOL,PANTOPRAZOL
8118,Medicamentos,3562102020302,A02BC02,"PANTO-DENK, COMPRIMIDOS GASTRORRESISTENTES 40MG",2,PANTOPRAZOL,PANTOPRAZOL
8119,Medicamentos,3562102020302,A02BC02,"PANTOPRAZOL (COMO PANTOPRAZOL SÓDICO SESQUIHIDRATADO), TABLETAS DE LIBERACIÓN PROLONGADA 40MG",2,PANTOPRAZOL,PANTOPRAZOL SODICO SESQUIHIDRATO
8120,Medicamentos,3562102020302,A02BC02,"PANTOPRAZOL CALOX, TABLETAS RECUBIERTAS 40MG",2,PANTOPRAZOL,PANTOPRAZOL
8121,Medicamentos,3562102020302,A02BC02,"PANTOPRAZOL LA SANTE, TABLETAS DE LIBERACIÓN PROLONGADA 40MG",2,PANTOPRAZOL,PANTOPRAZOL
8122,Medicamentos,3562102020302,A02BC02,"PANTOPRAZOL NORMON, COMPRIMIDOS GASTRORRESISTENTES (EFG) 40MG",2,PANTOPRAZOL,PANTOPRAZOL
8123,Medicamentos,3562102020302,A02BC02,"PANTOPRAZOL NORMON, POLVO PARA SOLUCIÓN INYECTABLE 40MG",2,PANTOPRAZOL,PANTOPRAZOL (DCI)
8124,Medicamentos,3562102020302,A02BC02,"PANTOPRAZOL, COMPRIMIDOS GASTRORRESISTENTES 20MG",2,PANTOPRAZOL,PANTOPRAZOL SODICO SESQUIHIDRATO
8125,Medicamentos,3562102020302,A02BC02,"PANTOPRAZOL, COMPRIMIDOS GASTRORRESISTENTES 20MG",2,PANTOPRAZOL,PANTOPRAZOL
8126,Medicamentos,3562102020302,A02BC02,"PANTOPRAZOL, COMPRIMIDOS GASTRORRESISTENTES 40MG",2,PANTOPRAZOL,PANTOPRAZOL
8127,Medicamentos,3562102020302,A02BC02,"PANTOPRAZOL, COMPRIMIDOS GASTRORRESISTENTES 40MG",2,PANTOPRAZOL,PANTOPRAZOL SODICO SESQUIHIDRATO
8128,Medicamentos,3562102020302,A02BC02,"PANTOPRAZOL, COMPRIMIDOS RECUBIERTOS 40MG",2,PANTOPRAZOL,PANTOPRAZOL SODICO SESQUIHIDRATO
8129,Medicamentos,3562102020302,A02BC02,"PANTOPRAZOL, PARA INYECCIÓN 40MG",2,PANTOPRAZOL,"PANTROP,PANTOPRAZOL SODICO"
8130,Medicamentos,3562402010200,D02AB00,"PAÑALITO FORMULA EXTRA CAPA, CREMA",2,PRODUCTOS DE ZINC,OXIDO DE ZINC
8131,Medicamentos,3563502020301,N02BE01,PARACETAMOL,2,PARACETAMOL,PARACETAMOL
8132,Medicamentos,3563502020301,N02BE01,PARACETAMOL 500MG,2,PARACETAMOL,PARACETAMOL
8133,Medicamentos,3563502020301,N02BE01,"PARACETAMOL BP, TABLETAS 500MG",2,PARACETAMOL,PARACETAMOL
8134,Medicamentos,3563502020301,N02BE01,"PARACETAMOL CALOX, TABLETAS 750MG",2,PARACETAMOL,PARACETAMOL
8135,Medicamentos,3563502020301,N02BE01,PARACETAMOL DENK 500MG,2,PARACETAMOL,PARACETAMOL
8136,Medicamentos,3563502020301,N02BE01,PARACETAMOL MK 750MG,2,PARACETAMOL,ACETAMINOFEN
8137,Medicamentos,3563502020301,N02BE01,"PARACETAMOL MK, TABLETAS 750MG",2,PARACETAMOL,ACETAMINOFEN
8138,Medicamentos,3563502020301,N02BE01,"PARACETAMOL, SOLUCIÓN INYECTABLE 10MG/ML",2,PARACETAMOL,PARACETAMOL
8139,Medicamentos,3563502020301,N02BE01,"PARACETAMOL, SOLUCIÓN INYECTABLE PARA INFUSION 10MG/ML",2,PARACETAMOL,PARACETAMOL
8140,Medicamentos,3563502020301,N02BE01,"PARACETAMOL, SOLUCIÓN ORAL 100MG/ML",2,PARACETAMOL,PARACETAMOL
8141,Medicamentos,3563502020301,N02BE01,"PARACETAMOL, SOLUCIÓN ORAL 120MG/5ML",2,PARACETAMOL,PARACETAMOL
8142,Medicamentos,3563502020301,N02BE01,"PARACETAMOL, SUPOSITORIOS 1G 300MG",2,PARACETAMOL,ACETAMINOFEN
8143,Medicamentos,3563502020301,N02BE01,"PARACETAMOL, TABLETAS 500MG",2,PARACETAMOL,PARACETAMOL
8144,Medicamentos,3563502020301,N02BE01,"PARACETAMOL, TABLETAS 500MG",2,PARACETAMOL,
8145,Medicamentos,3563502010806,N02AJ06,PARACO-DENK 500/30MG,2,CODEÍNA Y PARACETAMOL,"PARACETAMOL, FOSFATO DE CODEÍNA HEMIHIDRATO"
8146,Medicamentos,3563502020301,N02BE01,PARACONICA IV 1000MG,2,PARACETAMOL,PARACETAMOL
8147,Medicamentos,3563502020301,N02BE01,"PARA-DENK, SUPOSITORIOS 125MG",2,PARACETAMOL,PARACETAMOL
8148,Medicamentos,3563502020301,N02BE01,"PARA-DENK, SUPOSITORIOS 250MG",2,PARACETAMOL,PARACETAMOL
8149,Medicamentos,3562106000417,A06AD17,"PARALAX SABOR A LIMÓN, SOLUCIÓN ORAL",2,FOSFATO DE SODIO,"FOSFATO DISODICO HEPTAHIDRATADO, FOSFATO MONOSODICO MONOHIDRATADO"
8150,Medicamentos,3563602020103,P02CA03,PARHEL BONIN 200MG,2,ALBENDAZOL,ALBENDAZOL
8151,Medicamentos,3563602020103,P02CA03,"PARHEL BONIN, SUSPENSIÓN ORAL 200MG/5ML",2,ALBENDAZOL,ALBENDAZOL
8152,Medicamentos,3563105020202,H05BX02,"PARICALCITOL, SOLUCIÓN INYECTABLE 5MCG/ML",2,PARICALCITOL,PARICALCITOL
8153,Medicamentos,3563504020305,N04BC05,"PARMITAL (PRAMIPEXOL DICLORHIDRATO), COMPRIMIDOS 0.125MG",2,PRAMIPEXOL,PRAMIPEXOL CLORHIDRATO MONOHIDRATO
8154,Medicamentos,3563504020305,N04BC05,"PARMITAL (PRAMIPEXOL DICLORHIDRATO), COMPRIMIDOS 0.25MG",2,PRAMIPEXOL,PRAMIPEXOL CLORHIDRATO MONOHIDRATO
8155,Medicamentos,3563504020305,N04BC05,"PARMITAL (PRAMIPEXOL DICLORHIDRATO), COMPRIMIDOS 1MG",2,PRAMIPEXOL,PRAMIPEXOL DIHIDROCLORURO MONOHIDRATO
8156,Medicamentos,3563506010205,N06AB05,PARODEP,2,PAROXETINA,PAROXETINA CLORHIDRATO HEMIHIDRATO
8157,Medicamentos,3563506010205,N06AB05,PAROXETINA 20MG,2,PAROXETINA,PAROXETINA
8158,Medicamentos,3563506010205,N06AB05,"PAROXETINA CALOX, TABLETAS RECUBIERTAS 20MG",2,PAROXETINA,PAROXETINA CLORHIDRATO
8159,Medicamentos,3563506010205,N06AB05,"PAROXETINA GENFAR, COMPRIMIDOS RECUBIERTOS 20MG",2,PAROXETINA,"PAROXETINA HCI AL 87,7%"
8160,Medicamentos,3563506010205,N06AB05,"PAROXETINA, TABLETAS RECUBIERTAS 20MG",2,PAROXETINA,PAROXETINA
8161,Medicamentos,3562103050200,A03ED00,PASMOLIT,2,ANTIESPASMÓDICOS EN COMBINACIÓN CON OTROS FÁRMACOS,"METAMIZOL SODICO, HIOSCINA N-BUTIL BROMURO"
8162,Medicamentos,3563801060209,S01GX09,"PATADINE PLUS, SOLUCIÓN OFTÁLMICA 0.2%",2,OLOPATADINA,OLOPATADINA CLORHIDRATO
8163,Medicamentos,3563801060209,S01GX09,"PATADINE, SOLUCIÓN OFTÁLMICA ESTÉRIL 0.1%",2,OLOPATADINA,
8164,Medicamentos,3563801060209,S01GX09,"PATANOL, SOLUCIÓN OFTÁLMICA ESTÉRIL",2,OLOPATADINA,CLORHIDRATO DE OLOPATADINA
8165,Medicamentos,3563801060209,S01GX09,"PATANOL, SOLUCIÓN OFTÁLMICA ESTÉRIL 0.1%",2,OLOPATADINA,OLOPATADINA CLORHIDRATO
8166,Medicamentos,3563004010403,G04BE03,"PATREX, TABLETAS RECUBIERTAS 100MG",2,SILDENAFIL,SILDENAFIL
8167,Medicamentos,3563004010403,G04BE03,"PATREX, TABLETAS RECUBIERTAS 50MG",2,SILDENAFIL,SILDENAFIL
8168,Medicamentos,3563506010205,N06AB05,"PAXIL CR, TABLETAS DE LIBERACIÓN PROLONGADA 12.5MG",2,PAROXETINA,PAROXETINA CLORHIDRATO HEMIHIDRATO
8169,Medicamentos,3563506010205,N06AB05,"PAXIL CR, TABLETAS DE LIBERACIÓN PROLONGADA 25MG",2,PAROXETINA,PAROXETINA CLORHIDRATO HEMIHIDRATO
8170,Medicamentos,3563506010205,N06AB05,"PAXIL, TABLETAS 20MG",2,PAROXETINA,PAROXETINA CLORHIDRATO HEMIHIDRATO
8171,Medicamentos,3563801060209,S01GX09,"PAZEO, SOLUCIÓN OFTÁLMICA (DE CLORHIDRATO DE OLOPATADINA) 0.7%",2,OLOPATADINA,OLOPATADINA
8172,Medicamentos,3563102010206,H02AB06,"PDSOLONE-500MG, METILPREDNISOLONA SUCCINATO SÓDICO, PARA INYECCIÓN 500MG",2,PREDNISOLONA,METILPREDNISOLONA SUCCINATO SODICO
8173,Medicamentos,3562112020002,A12BA02,"PEDIALYTE (SABOR CEREZA), SOLUCIÓN ORAL PARA REHIDRATACIÓN 30 MEQ",2,CITRATO DE POTASIO,"CITRATO DE POTASIO MONOHIDRATADO, CLORURO DE SODIO, GLUCOSA MONOHIDRATO, GLUCONATO DE ZINC"
8174,Medicamentos,3562112020002,A12BA02,"PEDIALYTE 45 SABOR MANZANA Y FRESA, SOLUCIÓN ELECTROLÍTICA PARA REHIDRATACION POR DIARREA",2,CITRATO DE POTASIO,"CITRATO DE POTASIO MONOHIDRATADO, CITRATO DE SODIO DIHIDRATADO, CLORURO DE SODIO, GLUCOSA MONOHIDRATO, GLUCONATO DE ZINC"
8175,Medicamentos,3562107030100,A07CA00,"PEDIALYTE 60 SABOR MANZANA Y UVA, SOLUCIÓN ELECTROLÍTICA PARA REHIDRATACION POR DIARREA",2,FÓRMULAS DE SALES PARA REHIDRATACIÓN ORAL,"CITRATO DE SODIO DIHIDRATADO, CLORURO DE POTASIO, CLORURO DE SODIO, GLUCOSA MONOHIDRATO, GLUCONATO DE ZINC"
8176,Medicamentos,3562107030100,A07CA00,"PEDIALYTE SABOR A COCO, SOLUCIÓN ELECTROLÍTICA PARA REHIDRATACION POR SOL Y CALOR 30 MEQ",2,FÓRMULAS DE SALES PARA REHIDRATACIÓN ORAL,"CITRATO DE POTASIO MONOHIDRATADO, CLORURO DE SODIO, GLUCOSA MONOHIDRATO, GLUCONATO DE ZINC"
8177,Medicamentos,3562204020110,B05BA10,"PEDITRACE®, SOLUCIÓN INYECTABLE",2,"SOLUCIONES PARA NUTRICIÓN PARENTERAL, COMBINACIONES","FLUORURO DE SODIO, CLORURO DE ZINC, POTASIO YODURO, CLORURO DE MANGANESO TETRAHIDRATADO, SELENITO DE SODIO ANHIDRO, CLORURO DE COBRE DIHIDRATO"
8178,Medicamentos,3563303000210,L03AB10,"PEG-INTRON CLEARCLICK, POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE 120MCG",2,PEGINTERFERÓN ALFA-2B,
8179,Medicamentos,3563303000210,L03AB10,"PEG-INTRON REDIPEN, POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE 100MCG",2,PEGINTERFERÓN ALFA-2B,
8180,Medicamentos,3563303000210,L03AB10,"PEG-INTRON REDIPEN, POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE 50MCG",2,PEGINTERFERÓN ALFA-2B,PEGINTERFERON ALFA-2B
8181,Medicamentos,3563303000210,L03AB10,"PEG-INTRON REDIPEN, POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE 80MG",2,PEGINTERFERÓN ALFA-2B,
8182,Medicamentos,3562407010318,D07AC18,"PEITEL, CREMA",2,PREDNICARBATE,PREDNICARBATO
8183,Medicamentos,3563301020104,L01BA04,"PEMEKER (PEMETREXED), POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 500MG",2,PEMETREXED,PEMETREXED
8184,Medicamentos,3563301020104,L01BA04,"PEMETREXED (COMO PEMETREXED DISÓDICO), POLVO LIOFILIZADO ESTÉRIL 500MG",2,PEMETREXED,PEMETREXED
8185,Medicamentos,3563301020104,L01BA04,"PEMETREXED (COMO PEMETREXED DISÓDICO), POLVO LIOFILIZADO ESTÉRIL PARA SOLUCIÓN INYECTABLE 500MG",2,PEMETREXED,PEMETREXED
8186,Medicamentos,3563301020104,L01BA04,"PEMETREXED (DISÓDICO HEMIPENTAHIDRATO), POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 500MG",2,PEMETREXED,PEMETREXED
